Username,Date,Retweets,Favorites,Message,Hashtags,Mentions
,2016-11-20 06:24:38,0,0,"Breaking news Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna http:// djybnl.com/2016/11/20/bre aking-news-trump-offering-free-one-way-tickets-to-africa-mexico-for-those-who-wanna-leave-america/  pic.twitter.com/dcTUxijDme",,
,2016-11-20 06:24:29,0,0,"Breaking news Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna http:// djybnl.com/2016/11/20/bre aking-news-trump-offering-free-one-way-tickets-to-africa-mexico-for-those-who-wanna-leave-america/  pic.twitter.com/gMLbPonWHv",,
,2016-11-20 06:24:26,0,0,"Breaking news Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna http:// djybnl.com/2016/11/20/bre aking-news-trump-offering-free-one-way-tickets-to-africa-mexico-for-those-who-wanna-leave-america/  pic.twitter.com/pc5AFLIXJn",,
,2016-11-20 06:24:23,0,0,"Breaking news Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna http:// djybnl.com/2016/11/20/bre aking-news-trump-offering-free-one-way-tickets-to-africa-mexico-for-those-who-wanna-leave-america/  pic.twitter.com/8Ots8CPcum",,
,2016-11-20 06:24:19,0,0,"Breaking news Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna http:// djybnl.com/2016/11/20/bre aking-news-trump-offering-free-one-way-tickets-to-africa-mexico-for-those-who-wanna-leave-america/  pic.twitter.com/YP7i1E9Nyv",,
,2016-11-20 01:10:13,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/5UPwm6NiI",,
,2016-11-19 23:44:02,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/6LzVKxNKI",,
,2016-11-18 07:21:29,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/16tS11fEZ",,
,2016-11-18 07:06:47,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America http:// ln.is/tmzhiphop.com/ gdsE6  via @TRENDING",,@TRENDING
,2016-11-17 23:50:15,0,0,"Trump Offering Free One-Way Tickets To Africa & Mexico For Those Who Wanna Leave America http:// fb.me/u46AOrPo",,
,2016-11-17 22:10:27,0,1,"Trump Offering Free One-Way Tickets to Africa &#038; Mexico for Those Who Wanna Leave America http:// tmzhiphop.com/trump-offering -free-one-way-tickets-to-africa-mexico-for-those-who-wanna-leave-america/  via @TRENDING",#038,@TRENDING
,2016-11-17 17:39:38,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/32yaWy0j5",,
,2016-11-17 11:38:07,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/7uqVfORjr",,
,2016-11-17 10:51:35,0,0,"Trump Offering Free One-Way Tickets to Africa &#038; Mexico for Those Who Wanna Leave America http:// tmzhiphop.com/trump-offering -free-one-way-tickets-to-africa-mexico-for-those-who-wanna-leave-america/  via @TRENDING",#038,@TRENDING
,2016-11-17 10:08:05,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/2Ef98e1YU",,
,2016-11-16 16:47:48,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America. http:// fb.me/3c4zlQlC8",,
,2016-11-16 16:42:07,0,0,"Trump Offering Free One-Way Tickets to Africa &#038; Mexico for Those Who Wanna Leave America http:// tmzhiphop.com/trump-offering -free-one-way-tickets-to-africa-mexico-for-those-who-wanna-leave-america/  via @TRENDING",#038,@TRENDING
,2016-11-16 10:14:10,0,0,"Donald Trump Giving Out Free One-Way Tickets to Africa & Mexico for Those Who Wants To Leave America http:// bit.ly/2ggTGVn",,
,2016-11-16 09:38:09,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/5MCVy21k9",,
,2016-11-16 07:15:28,0,0,"Trump Offering Free One-Way Tickets To Africa & Mexico For Those Who Wanna... http:// po.st/WXsOCk",,
,2016-11-16 06:38:00,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/111jbAIU1",,
,2016-11-16 06:30:31,0,0,"Trump Offering Free One-Way Tickets To Africa & Mexico For Those Who Wanna... http:// po.st/3BYP7Y",,
,2016-11-16 04:03:53,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/7uO80NBIZ",,
,2016-11-16 01:30:29,0,0,"Trump Offering Free One-Way Tickets To Africa & Mexico For Those Who Wanna... http:// po.st/AOEYH8",,
,2016-11-16 01:00:03,0,0,"Trump Offering Free One-Way Tickets To Africa & Mexico For Those Who Wanna Leave America... http:// fb.me/5SVJ6UAGI",,
,2016-11-15 22:34:10,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/1GOQqbUrx",,
,2016-11-15 22:00:01,0,1,"Trump Offering Free One-Way Tickets To Africa & Mexico For Those Who Wanna Leave America http:// u4393p2445.newsninjaa.com/trump-offering -free-one-way-tickets-to-africa--mexico-for-those-who-wanna-leave-america/87251 ",,
,2016-11-15 22:00:01,0,0,"Trump Offering Free One-Way Tickets To Africa & Mexico For Those Who Wanna Leave America http:// u4393p2445.newsninjaa.com/trump-offering -free-one-way-tickets-to-africa--mexico-for-those-who-wanna-leave-america/87251 ",,
,2016-11-15 22:00:01,0,0,"Trump Offering Free One-Way Tickets To Africa & Mexico For Those Who Wanna Leave America http:// u4393p2445.newsninjaa.com/trump-offering -free-one-way-tickets-to-africa--mexico-for-those-who-wanna-leave-america/87251 ",,
,2016-11-15 17:11:10,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/8k5rqX4uM",,
,2016-11-15 13:00:04,0,0,"Trump Offering Free One-Way Tickets To Africa & Mexico For Those Who Wanna Leave America... http:// fb.me/8luj5apUe",,
,2016-11-15 12:36:48,0,0,"Ha! Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave . @mypctuner #BuildTheWall http:// tmzhiphop.com/trump-offering -free-one-way-tickets-to-africa-mexico-for-those-who-wanna-leave-america/ ",#BuildTheWall,@mypctuner
,2016-11-15 11:00:11,0,0,"Trump Offering Free One-Way Tickets To Africa & Mexico For Those Who Wanna Leave America http:// fb.me/Yr2z1lmq",,
,2016-11-15 10:00:06,0,0,"Trump Offering Free One-Way Tickets To Africa & Mexico For Those Who Wanna Leave America http:// u4393p2445.newsninjaa.com/trump-offering -free-one-way-tickets-to-africa--mexico-for-those-who-wanna-leave-america/87251 ",,
,2016-11-15 10:00:04,0,0,"Trump Offering Free One-Way Tickets To Africa & Mexico For Those Who Wanna Leave America http:// u4393p2445.newsninjaa.com/trump-offering -free-one-way-tickets-to-africa--mexico-for-those-who-wanna-leave-america/87251 ",,
,2016-11-15 10:00:04,0,0,"Trump Offering Free One-Way Tickets To Africa & Mexico For Those Who Wanna Leave America http:// u4393p2445.newsninjaa.com/trump-offering -free-one-way-tickets-to-africa--mexico-for-those-who-wanna-leave-america/87251 ",,
,2016-11-15 09:30:27,0,0,"Trump Offering Free One-Way Tickets To Africa & Mexico For Those Who Wanna... http:// po.st/SuoII4",,
,2016-11-15 08:47:01,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/1CdLPc3AX",,
,2016-11-15 03:56:11,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America  TRENDING http:// fb.me/1vviHp9uW",,
,2016-11-15 03:56:02,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/2wynwZesr",,
,2016-11-15 02:50:04,0,0,"Donald Trump Giving Out Free One-Way Tickets to Africa & Mexico for Those Who Wants To Leave America http:// fb.me/3ga9UUC19",,
,2016-11-14 23:28:21,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/7TAiv7PaW",,
,2016-11-14 21:56:53,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/8rCXQXSSr",,
,2016-11-14 21:14:59,0,1,"Trump Offering Free One-Way Tickets to Africa &#038; Mexico for Those Who Wanna Leave America http:// tmzhiphop.com/trump-offering -free-one-way-tickets-to-africa-mexico-for-those-who-wanna-leave-america/  via @TRENDING",#038,@TRENDING
,2016-11-14 21:11:03,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/YqmJGqav",,
,2016-11-14 19:05:49,1,0,"Trump Offering Free One-Way Tickets to Africa &#038; Mexico for Those Who Wanna Leave America http:// ln.is/tmzhiphop.com/ nIwk6  via @TRENDING",#038,@TRENDING
,2016-11-14 19:05:42,0,0,"Trump Offering Free One-Way Tickets to Africa &#038; Mexico for Those Who Wanna Leave America http:// ln.is/tmzhiphop.com/ SGJe7  via @TRENDING",#038,@TRENDING
,2016-11-14 18:10:43,0,0,"Trump Offering Free One-Way Tickets to Africa &#038; Mexico for Those Who Wanna Leave America http:// tmzhiphop.com/trump-offering -free-one-way-tickets-to-africa-mexico-for-those-who-wanna-leave-america/  via @TRENDING",#038,@TRENDING
,2016-11-14 17:33:46,0,0,"Trump Offering Free One-Way Tickets to Africa &#038; Mexico for Those Who Wanna Leave America http:// tmzhiphop.com/trump-offering -free-one-way-tickets-to-africa-mexico-for-those-who-wanna-leave-america/  via @TRENDING BUH BYE!",#038,@TRENDING
,2016-11-14 15:59:05,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/1Ts5QiKIl",,
,2016-11-14 15:47:27,1,2,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// tmzhiphop.com/trump-offering -free-one-way-tickets-to-africa-mexico-for-those-who-wanna-leave-america/  Must read.",,
,2016-11-14 14:29:13,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America via @TMZ",,@TMZ
,2016-11-14 14:22:45,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/3HcjJ1kO5",,
,2016-11-14 12:54:43,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/HoVNKWvd",,
,2016-11-14 12:23:47,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/4X0m8xYjb",,
,2016-11-14 12:08:40,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/T6rXnnBN",,
,2016-11-14 11:05:14,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/2yHzpBMSX",,
,2016-11-14 09:47:46,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/8vLQSnM1o",,
,2016-11-14 07:15:26,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/XrKoLpba",,
,2016-11-14 07:14:27,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/sWk0yXHk",,
,2016-11-14 05:39:11,0,0,"Trump Offering Free One-Way Tickets to Africa &#038; Mexico for Those Who Wanna Leave America http:// tmzhiphop.com/trump-offering -free-one-way-tickets-to-africa-mexico-for-those-who-wanna-leave-america/  przez @TRENDING",#038,@TRENDING
,2016-11-14 04:36:02,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/2uZmGEFq2",,
,2016-11-14 03:24:58,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/5DWTFQaus",,
,2016-11-14 01:53:27,0,0,"Trump Offering Free One-Way Tickets to Africa &#038; Mexico for Those Who Wanna Leave America http:// tmzhiphop.com/trump-offering -free-one-way-tickets-to-africa-mexico-for-those-who-wanna-leave-america/  via @TRENDING",#038,@TRENDING
,2016-11-14 01:30:03,0,0,"B-R-E-A-K-I-N-G N-E-W-S!!! Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave ... http:// fb.me/10wr8Mdfg",,
,2016-11-13 23:27:59,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/8mywGUhu5",,
,2016-11-13 22:47:06,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/8kxW9NcFq",,
,2016-11-13 22:14:42,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/5llwOmDO1",,
,2016-11-13 20:39:28,2,0,"Trump Offering Free One-Way Tickets to Africa &#038; Mexico for Those Who Wanna Leave America http:// tmzhiphop.com/trump-offering -free-one-way-tickets-to-africa-mexico-for-those-who-wanna-leave-america/  via @TRENDING",#038,@TRENDING
,2016-11-13 20:33:15,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/5efIpgSPr",,
,2016-11-13 20:01:48,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America  TRENDING http:// fb.me/7OWRkCqEw",,
,2016-11-13 19:18:27,0,0,"Trump Offering Free One-Way Tickets to Africa &#038; Mexico for Those Who Wanna Leave America http:// tmzhiphop.com/trump-offering -free-one-way-tickets-to-africa-mexico-for-those-who-wanna-leave-america/  via @TRENDING",#038,@TRENDING
,2016-11-13 19:11:27,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/1FqkoppMY",,
,2016-11-13 18:31:32,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America #Trump #US #Tickets ... http:// fb.me/5lUHj3KN3",#Trump #US #Tickets,
,2016-11-13 16:22:16,0,0,"Trump Offering Free One-Way Tickets to Africa &#038; Mexico for Those Who Wanna Leave America http:// tmzhiphop.com/trump-offering -free-one-way-tickets-to-africa-mexico-for-those-who-wanna-leave-america/ ",#038,
,2016-11-13 16:22:16,0,0,"Trump Offering Free One-Way Tickets to Africa &#038; Mexico for Those Who Wanna Leave America http:// tmzhiphop.com/trump-offering -free-one-way-tickets-to-africa-mexico-for-those-who-wanna-leave-america/ ",#038,
,2016-11-13 16:08:03,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/1uXLsjyfa",,
,2016-11-13 16:04:57,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/8acngvZLR",,
,2016-11-13 14:41:29,0,3,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/28IXgGsvj",,
,2016-11-13 14:17:45,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/sNtPzap7",,
,2016-11-13 14:13:58,2,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING Everyone... http:// fb.me/1jeqvx0v2",,
,2016-11-13 13:43:52,0,5,"Trump offering free one way tickets to Africa and Mexico for people who don't wanna stay here lmao",,
,2016-11-13 13:39:47,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/7pXcVY5Bp",,
,2016-11-13 13:07:09,0,0,"Trump Offering Free One-Way Tickets to Africa &#038; Mexico for Those Who Wanna Leave America http:// ln.is/tmzhiphop.com/ 9oLKl  via @TRENDING",#038,@TRENDING
,2016-11-13 12:52:24,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/ZRjBNZwt",,
,2016-11-13 12:44:26,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/5Hle9oxjl",,
,2016-11-13 12:24:13,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/3iBBbH3oB",,
,2016-11-13 12:04:09,0,0,"Trump Offering Free One-Way Tickets to Africa &#038; Mexico for Those Who Wanna Leave America http:// tmzhiphop.com/trump-offering -free-one-way-tickets-to-africa-mexico-for-those-who-wanna-leave-america/  via @TRENDING",#038,@TRENDING
,2016-11-13 11:42:02,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/UcwYtpsj",,
,2016-11-13 11:25:34,0,0,"Trump Offering Free One-Way Tickets to Africa &#038; Mexico for Those Who Wanna Leave America http:// tmzhiphop.com/trump-offering -free-one-way-tickets-to-africa-mexico-for-those-who-wanna-leave-america/  via @TRENDING",#038,@TRENDING
,2016-11-13 10:57:51,0,1,"Trump Offering Free One-Way Tickets to Africa &#038; Mexico for Those Who Wanna Leave America http:// ln.is/tmzhiphop.com/ 07CkI  via @TRENDING",#038,@TRENDING
,2016-11-13 09:50:21,0,0,"I cant handle Facebook anymore. Guys Trump isn't offering free one way tickets to Africa or Mexico . Read a newspaper #SupportThePress",#SupportThePress,
,2016-11-13 08:44:16,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/8j2cFUi7C",,
,2016-11-13 08:20:28,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/7UMrWTaOu",,
,2016-11-13 08:02:23,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/7lUC7JOAO",,
,2016-11-13 08:00:30,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/GjCbAyJC",,
,2016-11-13 07:56:10,2,1,"Trump Offering Free One-Way Tickets to Africa &#038; Mexico for Those Who Wanna Leave America http:// tmzhiphop.com/trump-offering -free-one-way-tickets-to-africa-mexico-for-those-who-wanna-leave-america/  via @TRENDING",#038,@TRENDING
,2016-11-13 07:26:05,0,0,"Trump Offering Free One-Way Tickets to Africa &#038; Mexico for Those Who Wanna Leave America http:// tmzhiphop.com/trump-offering -free-one-way-tickets-to-africa-mexico-for-those-who-wanna-leave-america/  via @TRENDING  BG too",#038,@TRENDING
,2016-11-13 06:45:33,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/6b0EQIBJx",,
,2016-11-13 06:01:53,0,0,"#Halleuiah #Trump Offering Free One-Way Tickets to Africa &#038; Mexico Those Who Wanna Leave America http:// tmzhiphop.com/trump-offering -free-one-way-tickets-to-africa-mexico-for-those-who-wanna-leave-america/  via @TRENDING",#Halleuiah #Trump #038,@TRENDING
,2016-11-13 05:12:02,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/1lYjYxjGs",,
,2016-11-13 05:04:27,0,0,"Trump Offering Free One-Way Tickets to Africa &#038; Mexico for Those Who Wanna Leave America http:// tmzhiphop.com/trump-offering -free-one-way-tickets-to-africa-mexico-for-those-who-wanna-leave-america/  via @TRENDING > HOORAY!",#038,@TRENDING
,2016-11-13 04:23:27,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - 24wpn http:// fb.me/8hJm4NdzN",,
,2016-11-13 04:21:36,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/2Uk94zMFs",,
,2016-11-13 04:19:05,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/3am3FAPSG",,
,2016-11-13 03:29:46,0,0,"Trump Offering Free One-Way Tickets to Africa &#038; Mexico for Those Who Wanna Leave America http:// tmzhiphop.com/trump-offering -free-one-way-tickets-to-africa-mexico-for-those-who-wanna-leave-america/  via @TRENDING",#038,@TRENDING
,2016-11-13 03:08:54,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/58CqHpeDl",,
,2016-11-13 02:55:41,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/ISHIADiQ",,
,2016-11-13 02:53:47,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/zJawlYYa",,
,2016-11-13 01:55:30,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America pic.twitter.com/yPqPzynOAj",,
,2016-11-13 01:28:17,1,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/34w1uJQv7",,
,2016-11-13 00:59:06,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/8so0eRq1a",,
,2016-11-13 00:21:02,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/JWXXqJfK",,
,2016-11-13 00:19:53,0,2,"Trump Offering Free One Way Tickets to Mexico and Africa http:// tmzhiphop.com/trump-offering -free-one-way-tickets-to-africa-mexico-for-those-who-wanna-leave-america/ ",,
,2016-11-13 00:18:34,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/8kfS3b68X",,
,2016-11-12 23:28:34,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/5FupFrKTY",,
,2016-11-12 23:10:54,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/5mQ6n5GM9",,
,2016-11-12 23:06:32,0,0,"Trump Offering Free One-Way Tickets to Africa & Mexico for Those Who Wanna Leave America - TRENDING http:// fb.me/37pJvd9aj",,
