Username,Date,Retweets,Favorites,Message,Hashtags,Mentions
,2016-11-17 16:47:59,0,1,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album  via @Heavier Metal",,@Heavier
,2016-11-17 16:28:08,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/8duiyEV3D",,
,2016-11-17 14:20:22,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/5nZ1juQSw",,
,2016-11-17 13:32:28,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album  via @Heavier Metal",,@Heavier
,2016-11-17 12:37:33,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/1LnZp3n2k",,
,2016-11-17 11:24:14,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album  via @Heavier Metal",,@Heavier
,2016-11-17 08:32:37,0,1,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/1GKYEx0Zr",,
,2016-11-17 08:16:06,1,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/8eqUiQmXU",,
,2016-11-17 02:13:08,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album - Heavier Metal //always loved this band!! http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album ",,
,2016-11-17 01:47:27,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/1HlhO6zSq",,
,2016-11-17 01:38:57,0,3,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album  via @Heavier Metal",,@Heavier
,2016-11-16 23:53:11,0,1,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album  via @Heavier Metal",,@Heavier
,2016-11-16 23:47:30,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/7qjSHyPfK",,
,2016-11-16 23:42:29,0,2,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/8f7Et4imL",,
,2016-11-16 23:28:55,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/7mNS16iP1",,
,2016-11-16 23:02:33,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album  via @Heavier Metal",,@Heavier
,2016-11-16 18:12:16,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/4COuf4i0n",,
,2016-11-16 17:40:27,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album  via @Heavier Metal",,@Heavier
,2016-11-16 16:26:39,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album  via @Heavier Metal",,@Heavier
,2016-11-16 16:18:22,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/Hx9jG30R",,
,2016-11-16 14:44:19,2,2,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/7lPHObvfm",,
,2016-11-16 14:40:14,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album  --- YES YES YES YES YES YES YES YES YES YES",,
,2016-11-16 14:38:28,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/8nXmgZahi",,
,2016-11-16 13:38:02,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/4laMOh14w",,
,2016-11-16 13:37:59,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/7Kh2zGeWq",,
,2016-11-16 13:24:54,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/5riJKC4eG",,
,2016-11-16 13:03:09,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/6agRUcfg9",,
,2016-11-16 12:18:13,0,1,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/1kD4FIW8c",,
,2016-11-16 12:14:25,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/8dfFRMsAY",,
,2016-11-16 11:55:09,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album  #maga #trump",#maga #trump,
,2016-11-16 11:12:40,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album  via @Heavier Metal",,@Heavier
,2016-11-16 11:02:23,0,1,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/3rDOT86js",,
,2016-11-16 10:55:59,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/8n03dEQ37",,
,2016-11-16 07:35:51,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/7VPQGIuBv",,
,2016-11-16 07:33:05,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/8kDndaD3k",,
,2016-11-16 07:08:09,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/WaTtLdqQ",,
,2016-11-16 07:07:05,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/8iiZdKAhs",,
,2016-11-16 05:04:57,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album ",,
,2016-11-16 04:46:09,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/8E9jpKB7Z",,
,2016-11-16 04:06:20,0,1,"Dreams do come true! The bulls are back on parade! | RAGE AGAINST THE MACHINE to reunite & release Anti- Trump album. http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album ",,
,2016-11-16 03:22:37,0,3,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/7IOrXJ8Oi",,
,2016-11-16 03:14:47,0,0,"#RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album  via @Heavier Metal",#RAGE,@Heavier
,2016-11-16 02:24:37,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/2Qztzv0Y9",,
,2016-11-16 00:56:16,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/A1ToT5lT",,
,2016-11-16 00:27:21,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/8doGa8icI",,
,2016-11-16 00:03:06,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/3hPVGwDVk",,
,2016-11-15 23:35:48,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album  via @Heavier Metal",,@Heavier
,2016-11-15 21:12:49,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/KuuB4Bzv",,
,2016-11-15 20:37:47,0,1,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/10tXTy81c",,
,2016-11-15 20:23:28,0,2,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/3bzaEQA3v",,
,2016-11-15 19:34:52,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album  via @Heavier Metal",,@Heavier
,2016-11-15 19:02:11,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/3SrtQX2qc",,
,2016-11-15 17:43:18,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/t9utmsKR",,
,2016-11-15 16:48:05,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/9ioSFZQQb",,
,2016-11-15 15:35:38,0,1,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/8fMV0ABJI",,
,2016-11-15 15:13:24,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/8lIIFg7d6",,
,2016-11-15 15:07:34,0,0,"Eles vo voltar!!! RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album ",,
,2016-11-15 14:56:31,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/2q2Qoa9RK",,
,2016-11-15 14:04:42,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/1NkvDmDUr",,
,2016-11-15 10:09:32,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/1Eo3XA4fL",,
,2016-11-15 09:26:06,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/2IfzLYvMO",,
,2016-11-15 08:55:38,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/2Xc8hEq61",,
,2016-11-15 08:07:36,0,0,"/ RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album  @Heavier Metal",,@Heavier
,2016-11-15 07:45:03,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/89f0cAozK",,
,2016-11-15 06:47:49,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/5BhDT0MDl",,
,2016-11-15 03:16:19,0,0," RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album  @Heavier Metal",,@Heavier
,2016-11-15 02:38:47,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/10NykfXja",,
,2016-11-15 02:32:08,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/1DZwu8dn0",,
,2016-11-15 01:50:06,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/5d4TURCwe",,
,2016-11-15 01:41:29,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/YcujmfCD",,
,2016-11-15 01:37:33,1,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album  @Heavier Metal",,@Heavier
,2016-11-14 23:44:27,4,2,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album#.WCqSiJqjOJY.twitter ",#,
,2016-11-14 23:38:20,0,2,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album  via @Heavier Metal",,@Heavier
,2016-11-14 23:16:20,0,0,"  RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album#.WCqL_mB1DGg.twitter ",#,
,2016-11-14 22:43:39,0,0,"\('')/ RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album ",,
,2016-11-14 22:24:18,0,1,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album  @Heavier Metal",,@Heavier
,2016-11-14 22:17:16,0,1,"  RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album - Heavier Metal http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album ",,
,2016-11-14 21:58:39,1,1,"RAGE AGAINST THE MACHINE to Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album  via @Heavier Metal Wish you had spoken early",,@Heavier
,2016-11-14 21:19:12,0,2,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album  via @Heavier Metal",,@Heavier
,2016-11-14 20:27:49,0,4,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album  RATM",,
,2016-11-14 19:21:15,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album  va @Heavier Metal",,@Heavier
,2016-11-14 18:44:30,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/4FdEVF9bT",,
,2016-11-14 18:43:17,0,0," RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album  @Heavier Metal",,@Heavier
,2016-11-14 17:59:54,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album  via @Heavier Metal",,@Heavier
,2016-11-14 17:27:18,0,2,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album ",,
,2016-11-14 17:23:25,1,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album  @Heavier Metal",,@Heavier
,2016-11-14 16:52:26,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/5ZHLJt4Rm",,
,2016-11-14 16:39:32,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/WaAUP73G",,
,2016-11-14 15:19:46,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/3flOf0Hf8",,
,2016-11-14 14:31:18,0,0,"Jajajaja XD Trumpify! Ojal fuera cierto :c RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album ",,
,2016-11-14 14:26:23,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/7m4r0Drdw",,
,2016-11-14 14:13:34,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/4cQZylZqF",,
,2016-11-14 14:00:37,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album ",,
,2016-11-14 13:43:54,4,3,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album  via @Heavier Metal",,@Heavier
,2016-11-14 13:20:22,9,10,"The only good reason for Trump be a President. RAGE AGAINST THE MACHINE To Reunite And Release Anti Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album ",,
,2016-11-14 12:30:52,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album  via @Heavier Metal",,@Heavier
,2016-11-14 12:21:57,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/6erOxAquh",,
,2016-11-14 12:21:55,0,1,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album  va @Heavier Metal",,@Heavier
,2016-11-14 11:10:15,0,2,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album ",,
,2016-11-14 11:08:07,0,1," RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album ",,
,2016-11-14 10:42:34,0,0," RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album  @Heavier Metal",,@Heavier
,2016-11-14 10:06:32,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album  @Heavier Metal",,@Heavier
,2016-11-14 09:59:22,0,0," RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album ",,
,2016-11-14 09:58:50,0,0," RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album#.WCnQ11pFKc8.twitter ",#,
,2016-11-14 09:58:49,1,0," RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album  @Heavier Metal",,@Heavier
,2016-11-14 09:57:39,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// ln.is/heaviermetal.n et/mjaiF ",,
,2016-11-14 09:54:08,0,2," RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album#.WCnP7h50hr9.twitter ",#,
,2016-11-14 09:52:03,0,0," RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album ",,
,2016-11-14 09:48:05,49,25,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album  @Heavier Metal",,@Heavier
,2016-11-14 09:40:05,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album#.WCnMwLfz4bx.twitter ",#,
,2016-11-14 09:26:38,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album ",,
,2016-11-14 09:26:02,0,2,"Sleep now in the fire Trump !  Rage Against the Machine to reunite and release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album ",,
,2016-11-14 09:21:54,0,0,"15 RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album  @Heavier Metal",,@Heavier
,2016-11-14 09:07:30,2,1," RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album#.WCnDsMWbBml.twitter ",#,
,2016-11-14 09:00:34,47,18,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album ",,
,2016-11-14 07:16:38,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album  @Heavier Metal",,@Heavier
,2016-11-14 05:32:02,2,1,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album  PROPHETS OF RAGE ",,
,2016-11-14 04:22:31,0,1,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album  RATM",,
,2016-11-14 03:20:38,1,1,"RT RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album  pic.twitter.com/rnDqi29YTT",,
,2016-11-14 03:20:24,0,0,"( );/ RT RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album  pic.twitter.com/BXig9Bu7Po",,
,2016-11-14 03:18:49,0,2," RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album#.WClzVI_q5PA.twitter ",#,
,2016-11-14 02:28:29,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album  ",,
,2016-11-14 02:15:01,1,0," RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album ",,
,2016-11-14 00:55:17,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album  via @Heavier Metal",,@Heavier
,2016-11-14 00:26:00,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album  @Heavier Metal",,@Heavier
,2016-11-13 23:45:47,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album  @Heavier Metal",,@Heavier
,2016-11-13 23:03:18,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/2T2Z4nvox",,
,2016-11-13 23:02:45,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album  @Heavier Metal",,@Heavier
,2016-11-13 22:36:47,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// fb.me/5aC9SKOnv",,
,2016-11-13 21:18:51,0,0,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album#.WCke1RmqK9w.twitter ",#,
,2016-11-13 19:37:37,2,2,"RAGE AGAINST THE MACHINE To Reunite And Release Anti Donald Trump Album http:// heaviermetal.net/rage-against-t he-machine-to-reunite-release-donald-trump-diss-album ",,
