Username,Date,Retweets,Favorites,Message,Hashtags,Mentions
,2016-12-02 08:00:31,0,0,"FBI Agent Involved in Hillary E-Mail Leaks Found Dead in Apparent Murder-Suicide http:// bit.ly/2ee6awy #TeaParty #tcot",#TeaParty #tcot,
,2016-11-30 16:14:25,0,0,"If you circulated the news " FBI Agent Suspected In Hillary Email Leaks Found Dead In Apparent Murder-Suicide."... http:// fb.me/1GVIcVIHv",,
,2016-11-30 07:55:56,0,0,"FBI Agent Involved in Hillary E-Mail Leaks Found Dead in Apparent Murder-Suicide http:// bit.ly/2ee6awy #TeaParty #tcot",#TeaParty #tcot,
,2016-11-29 22:46:09,0,0,"" FBI Agent Suspected In Hillary Email Leaks Found Dead Murder-Suicide." completely false but shared on Facebook over half a million times",,
,2016-11-29 20:33:34,1,0,"FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http:// enabon.com/fbi-agent-susp ected-hillary-email-leaks-found-dead-apparent-murder-suicide/  via @",,@
,2016-11-29 08:37:04,0,0,"FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide https:// mainerepublicemailalert.com/2016/11/06/fbi -agent-suspected-in-hillary-email-leaks-found-dead-in-apparent-murder-suicide/  via @wordpressdotcom",,@wordpressdotcom
,2016-11-28 21:41:50,1,1,"FBI AGENT SUSPECTED IN HILLARY EMAIL LEAKS FOUND DEAD IN APPARENT MURDER SUICIDE http:// worldtruth.tv/fbi-agent-susp ected-in-hillary-email-leaks-found-dead-in-apparent-murder-suicide/ ",,
,2016-11-28 18:50:07,11,6,"FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide - Enabon - http:// go.shr.lc/2fKeZ01 via @Shareaholic",,@Shareaholic
,2016-11-28 18:20:11,2,0,"FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide - Enabon http:// racism.trendolizer.com/2016/11/fbi-ag ent-suspected-in-hillary-email-leaks-found-dead-in-apparent-murder-suicide---enabon.html ",,
,2016-11-28 16:30:53,0,0,"FBI Agent Suspected In Hillary Email Leaks Found Dead In Apparent Murder-Suicide >> http://www. npr.org/sections/allte chconsidered/2016/11/23/503146770/npr-finds-the-head-of-a-covert-fake-news-operation-in-the-suburbs  via @NPR pic.twitter.com/uWPHI1gDr5",,@NPR
,2016-11-28 15:42:00,1,1,"FBI agent in Hillary email leaks thought dead found in Canada and speaks out! #hillaryforprison #trumptrain http:// goo.gl/Qu9BHO pic.twitter.com/5v5thnLqkT",#hillaryforprison #trumptrain,
,2016-11-28 15:17:19,0,0,"FBI agent in Hillary email leaks thought dead found in Canada and speaks out! #hillaryforprison #trumptrain http:// goo.gl/Qu9BHO pic.twitter.com/QKLZ7gzRJv",#hillaryforprison #trumptrain,
,2016-11-28 13:44:13,0,0,"FBI AGENT SUSPECTED IN HILLARY EMAIL LEAKS FOUND DEAD IN APPARENT MURDER SUICIDE | World http:// Truth.TV http:// fb.me/1HnHZa9lS",,
,2016-11-28 13:41:49,5,3,"FBI AGENT SUSPECTED IN HILLARY EMAIL LEAKS FOUND DEAD IN APPARENT MURDER SUICIDE | World http:// Truth.TV http:// fb.me/3eiqVQc1J",,
,2016-11-28 10:44:28,0,0,"FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide  Life Event Web - http:// lifeeventweb.com/?p=10199",,
,2016-11-27 17:49:52,2,1,"FBI Agent Involved in Hillary E-Mail Leaks Found Dead in Apparent Murder-Suicide http:// bit.ly/2ee6awy #TeaParty #tcot",#TeaParty #tcot,
,2016-11-27 00:42:31,1,0," FBI Agent Suspected in Hillary Email Leaks Found Dead  bogus story got 560000 shares on Facebook alone. http://www. politico.com/magazine/story /2016/11/donald-trump-conservative-media-charlie-sykes-214483  #media",#media,
,2016-11-26 13:21:31,1,0,""a fake news site posted:  FBI Agent Suspected in Hillary Email Leaks Found Dead  the story went viral" http:// politi.co/2gr8r5j",,
,2016-11-26 08:18:28,0,0,"FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http://www. snopes.com/fbi-agent-murd er-suicide/ ",,
,2016-11-24 20:40:51,2,1,"FBI Agent Involved in Hillary E-Mail Leaks Found Dead in Apparent Murder-Suicide http:// bit.ly/2ee6awy #TeaParty #tcot",#TeaParty #tcot,
,2016-11-24 00:08:49,0,0,"FBI Agent Involved in Hillary E-Mail Leaks Found Dead in Apparent Murder-Suicide http:// bit.ly/2ee6awy #TeaParty #tcot",#TeaParty #tcot,
,2016-11-23 21:26:47,1,1,"The fakester who published " FBI Agent Suspected In Hillary Email Leaks Found Dead " https:// twitter.com/newscpr/status /801596230233104385 ",,
,2016-11-23 17:18:26,0,2,"FAKE - FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http://www. snopes.com/fbi-agent-murd er-suicide/ ",,
,2016-11-22 14:02:06,0,0,"< FBI AGENT SUSPECTED IN HILLARY EMAIL LEAKS FOUND DEAD IN APPARENT MURDER-SUICIDE> http://www. brotherjohnf.com/fbi-agent-susp ected-hillary-email-leaks-found-dead-apparent-murder-suicide/ ",,
,2016-11-20 13:32:31,7,3,"FBI Agent Involved in Hillary E-Mail Leaks Found Dead in Apparent Murder-Suicide http:// bit.ly/2ee6awy #TeaParty #tcot",#TeaParty #tcot,
,2016-11-19 08:38:30,0,0,"FBI AGENT SUSPECTED IN HILLARY EMAIL LEAKS FOUND DEAD IN APPARENT MURDER SUICIDE | World http:// Truth.TV http:// fb.me/5tdrUcBi0",,
,2016-11-18 16:00:59,2,1,"FBI AGENT SUSPECTED IN HILLARY EMAIL LEAKS FOUND DEAD IN APPARENT MURDER SUICIDE | World http:// Truth.TV http:// fb.me/1f8EdQQSm",,
,2016-11-18 10:54:58,0,1,"FBI Agent Involved in Hillary E-Mail Leaks Found Dead in Apparent Murder-Suicide http:// bit.ly/2ee6awy #TeaParty #tcot",#TeaParty #tcot,
,2016-11-17 22:23:10,0,0,"FBI Agent Involved in Hillary E-Mail Leaks Found Dead in Apparent Murder-Suicide http:// bit.ly/2ee6awy #TeaParty #tcot",#TeaParty #tcot,
,2016-11-17 21:19:17,0,1,"HOAX! BREAKING STORY of FBI Agent Suspected in Hillary Email Leaks Found Dead ! https:// goo.gl/NXtPYV @RealJTP ",,@RealJTP
,2016-11-17 16:19:58,0,0,"FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http://www. snopes.com/fbi-agent-murd er-suicide/ ",,
,2016-11-17 03:54:56,2,1,"FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http:// fb.me/2GcutzcmM",,
,2016-11-16 04:10:41,0,0,"HOAX! BREAKING STORY of FBI Agent Suspected in Hillary Email Leaks Found Dead ! https:// goo.gl/NXtPYV via @RealJTP",,@RealJTP
,2016-11-15 22:30:48,5,2," FBI Agent Behind Hillary Email Leaks Found Dead In Murder Suicide https:// matrixbob.wordpress.com/2016/11/06/fbi -agent-behind-hillary-email-leaks-found-dead-in-murder-suicide/  ",,
,2016-11-15 19:35:12,1,0," FBI Agent Behind Hillary Email Leaks Found Dead In Murder Suicide | YOUR PERCEPTION IS NOT REALITY http:// htn.to/9Cz9seF",,
,2016-11-15 19:34:33,14,6,"  FBI Agent Behind Hillary Email Leaks Found Dead In Murder Suicide https:// matrixbob.wordpress.com/2016/11/06/fbi -agent-behind-hillary-email-leaks-found-dead-in-murder-suicide/  @",,@
,2016-11-14 18:31:37,0,0,"FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http:// denverguardian.com/2016/11/05/fbi -agent-suspected-hillary-email-leaks-found-dead-apparent-murder-suicide/ ",,
,2016-11-14 08:45:20,0,1,"FBI AGENT SUSPECTED IN HILLARY EMAIL LEAKS FOUND DEAD IN APPARENT MURDER SUICIDE | World http:// Truth.TV http:// fb.me/1D9MO3vG7",,
,2016-11-14 02:01:57,0,1,"FBI Agent Involved in Hillary E-Mail Leaks Found Dead in Apparent Murder-Suicide http:// bit.ly/2ee6awy #TeaParty #tcot",#TeaParty #tcot,
,2016-11-13 22:46:38,0,0,"HOAX! BREAKING STORY of FBI Agent Suspected in Hillary Email Leaks Found Dead ! https:// goo.gl/NXtPYV via @RealJTP",,@RealJTP
,2016-11-13 16:20:11,2,0,"FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http:// ln.is/denverguardian .com/2/QxkSN ",,
,2016-11-13 11:35:54,0,0,"@JaredHuffman FBI Agent Suspected in Hillary Email Leaks Found Dead | You want conspiracy theories? Here you go. http://www. snopes.com/fbi-agent-murd er-suicide/ ",,@JaredHuffman
,2016-11-13 08:46:35,0,0,"FBI Agent Behind Hillary Email Leaks Found Dead In Murder Suicide http:// alexanderhiggins.com/fbi-agent-behi nd-hillary-email-leaks-found-dead-murder-suicide/  via @kr3at",,@kr3at
,2016-11-13 05:47:13,0,0,"FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http:// denverguardian.com/2016/11/05/fbi -agent-suspected-hillary-email-leaks-found-dead-apparent-murder-suicide/ ",,
,2016-11-13 03:37:01,1,2,"FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http:// denverguardian.com/2016/11/05/fbi -agent-suspected-hillary-email-leaks-found-dead-apparent-murder-suicide/   #lbc @lbc",#lbc,@lbc
,2016-11-13 03:25:39,0,0,"@AndrewCastle63 FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http:// denverguardian.com/2016/11/05/fbi -agent-suspected-hillary-email-leaks-found-dead-apparent-murder-suicide/  #lbc @lbc",#lbc,@AndrewCastle63 @lbc
,2016-11-12 17:11:25,0,0,"FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http:// denverguardian.com/2016/11/05/fbi -agent-suspected-hillary-email-leaks-found-dead-apparent-murder-suicide/  le clan anti-Trump se venge-t-il?",,
,2016-11-12 13:51:05,0,0,"FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http://www. snopes.com/fbi-agent-murd er-suicide/ ",,
,2016-11-12 12:53:45,0,1,"FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http:// denverguardian.com/2016/11/05/fbi -agent-suspected-hillary-email-leaks-found-dead-apparent-murder-suicide/ ",,
,2016-11-12 10:40:26,0,0,"FBI AGENT SUSPECTED IN HILLARY EMAIL LEAKS FOUND DEAD IN APPARENT MURDER SUICIDE | World http:// Truth.TV http:// fb.me/8cbCQuRvt",,
,2016-11-12 05:16:43,0,0,"FBI AGENT SUSPECTED IN HILLARY EMAIL LEAKS FOUND DEAD IN APPARENT MURDER SUICIDE | World http:// Truth.TV http:// fb.me/5S0ySmPNw",,
,2016-11-12 03:59:23,0,1,"FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http:// denverguardian.com/2016/11/05/fbi -agent-suspected-hillary-email-leaks-found-dead-apparent-murder-suicide/ ",,
,2016-11-11 22:26:39,7,1,"FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http:// denverguardian.com/2016/11/05/fbi -agent-suspected-hillary-email-leaks-found-dead-apparent-murder-suicide/ ",,
,2016-11-11 15:26:15,0,0,"FBI AGENT SUSPECTED IN HILLARY EMAIL LEAKS FOUND DEAD IN APPARENT MURDER SUICIDE | World http:// Truth.TV http:// fb.me/8BtZt4Lhc",,
,2016-11-11 13:25:19,0,0,"FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http://www. snopes.com/fbi-agent-murd er-suicide/ ",,
,2016-11-11 11:50:26,2,0,"FBI AGENT SUSPECTED IN HILLARY EMAIL LEAKS FOUND DEAD IN APPARENT MURDER SUICIDE http:// worldtruth.tv/fbi-agent-susp ected-in-hillary-email-leaks-found-dead-in-apparent-murder-suicide/ ",,
,2016-11-11 11:50:15,0,0,"FBI AGENT SUSPECTED IN HILLARY EMAIL LEAKS FOUND DEAD IN APPARENT MURDER SUICIDE | World http:// Truth.TV http:// fb.me/ZLCcEeYY",,
,2016-11-11 01:14:24,0,0,"FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http:// fb.me/5rCbczDl4",,
,2016-11-11 00:40:17,48,26,"#HillaryWorld FBI AGENT SUSPECTED IN HILLARY EMAIL LEAKS FOUND DEAD IN APPARENT MURDER-SUICIDE #DrainTheSwamp http:// denverguardian.com/2016/11/05/fbi -agent-suspected-hillary-email-leaks-found-dead-apparent-murder-suicide/ ",#HillaryWorld #DrainTheSwamp,
,2016-11-10 18:45:14,1,0,"FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http:// denverguardian.com/2016/11/05/fbi -agent-suspected-hillary-email-leaks-found-dead-apparent-murder-suicide/ ",,
,2016-11-10 17:08:04,1,0,"FBI agent Hillary email leaks dead and Obama issues pardon to avoid prosecution Hillary . http:// denverguardian.com/2016/11/05/fbi -agent-suspected-hillary-email-leaks-found-dead-apparent-murder-suicide/ ",,
,2016-11-10 16:25:44,0,0,"FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Arkasas style -Suicide http:// denverguardian.com/2016/11/05/fbi -agent-suspected-hillary-email-leaks-found-dead-apparent-murder-suicide/ ",,
,2016-11-10 14:33:27,9,4,"FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http:// denverguardian.com/2016/11/05/fbi -agent-suspected-hillary-email-leaks-found-dead-apparent-murder-suicide/ ",,
,2016-11-10 11:58:47,0,0,"FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http:// fb.me/62bRwNctj",,
,2016-11-10 06:55:57,0,0,"FBI FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http://www. snopes.com/fbi-agent-murd er-suicide/ ",,
,2016-11-10 06:47:25,0,0,"FBI Agent Involved in Hillary E-Mail Leaks Found Dead in Apparent Murder-Suicide http:// bit.ly/2ee6awy #TeaParty #tcot",#TeaParty #tcot,
,2016-11-10 01:09:56,0,0,"FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http:// denverguardian.com/2016/11/05/fbi -agent-suspected-hillary-email-leaks-found-dead-apparent-murder-suicide/ ",,
,2016-11-09 22:06:01,0,0,"FBI AGENT SUSPECTED IN HILLARY EMAIL LEAKS FOUND DEAD IN APPARENT MURDER SUICIDE | World http:// Truth.TV http:// fb.me/5konO6bUE",,
,2016-11-09 21:44:06,0,0,"fbi-agent -suspected- hillary -email- leaks -found- dead -apparent-murder-suicide/ http:// denverguardian.com/2016/11/05/fbi -agent-suspected-hillary-email-leaks-found-dead-apparent-murder-suicide/  http:// stateofthenation2012.com/?p=55413",,
,2016-11-09 21:24:49,0,0,"FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http:// ln.is/denverguardian .com/2/PBTtu ",,
,2016-11-09 21:08:41,0,0,"FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http:// denverguardian.com/2016/11/05/fbi -agent-suspected-hillary-email-leaks-found-dead-apparent-murder-suicide/ ",,
,2016-11-09 20:54:33,0,0,"FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http:// fb.me/Epzya2I9",,
,2016-11-09 16:36:39,0,0,"FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http:// denverguardian.com/2016/11/05/fbi -agent-suspected-hillary-email-leaks-found-dead-apparent-murder-suicide/ ",,
,2016-11-09 16:30:27,4,0,"FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http:// denverguardian.com/2016/11/05/fbi -agent-suspected-hillary-email-leaks-found-dead-apparent-murder-suicide/ ",,
,2016-11-09 12:50:22,1,2,"#Arkancide ? FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http:// denverguardian.com/2016/11/05/fbi -agent-suspected-hillary-email-leaks-found-dead-apparent-murder-suicide/ ",#Arkancide,
,2016-11-09 12:47:16,0,0,"FBI AGENT SUSPECTED IN HILLARY EMAIL LEAKS FOUND DEAD IN APPARENT MURDER SUICIDE | World http:// Truth.TV http:// fb.me/4857WqguZ",,
,2016-11-09 12:08:49,0,0,"FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http:// fb.me/4pvnRk5ei",,
,2016-11-09 11:55:33,0,0,"FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http:// fb.me/5iErZHZUq",,
,2016-11-09 10:35:27,0,0,"FBI AGENT SUSPECTED IN HILLARY EMAIL LEAKS FOUND DEAD IN APPARENT MURDER SUICIDE | World http:// Truth.TV http:// fb.me/8tUfHq14F",,
,2016-11-09 09:26:15,0,0,"FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http:// denverguardian.com/2016/11/05/fbi -agent-suspected-hillary-email-leaks-found-dead-apparent-murder-suicide/ ",,
,2016-11-09 08:31:59,0,0,"FBI AGENT SUSPECTED IN HILLARY EMAIL LEAKS FOUND DEAD IN APPARENT MURDER SUICIDE | World http:// Truth.TV http:// fb.me/TYcZyHce",,
,2016-11-09 07:41:17,0,0," FBI AGENT SUSPECTED IN HILLARY EMAIL LEAKS FOUND DEAD IN APPARENT MURDER-SUICIDE",,
,2016-11-09 03:35:20,1,0,"FBI AGENT SUSPECTED IN HILLARY EMAIL LEAKS FOUND DEAD IN APPARENT MURDER-SUICIDE >> Four Winds 10 - Truth Winds http://www. fourwinds10.net/siterun_data/h ealth/intentional_death/news.php?q=1478531281 ",,
,2016-11-09 00:52:13,0,0,">> FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http:// denverguardian.com/2016/11/05/fbi -agent-suspected-hillary-email-leaks-found-dead-apparent-murder-suicide/ ",,
,2016-11-08 18:42:55,0,0,"FBI Agent Involved in Hillary E-Mail Leaks Found Dead in Apparent Murder-Suicide http:// bit.ly/2ee6awy #TeaParty #tcot",#TeaParty #tcot,
,2016-11-08 18:31:31,0,1,"Same song second verse! FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http:// denverguardian.com/2016/11/05/fbi -agent-suspected-hillary-email-leaks-found-dead-apparent-murder-suicide/ ",,
,2016-11-08 17:11:30,0,0,"FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http:// fb.me/5CHqnMhpf",,
,2016-11-08 17:00:00,0,0,"@snopes is just some faty lady FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http:// denverguardian.com/2016/11/05/fbi -agent-suspected-hillary-email-leaks-found-dead-apparent-murder-suicide/  pic.twitter.com/eLO9UbLozH",,@snopes
,2016-11-08 16:11:28,0,0,"FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http:// denverguardian.com/2016/11/05/fbi -agent-suspected-hillary-email-leaks-found-dead-apparent-murder-suicide/  @Alex_Edmonds94 . Please retweet",,@Alex_Edmonds94
,2016-11-08 15:53:43,2,1,"FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http:// fb.me/68xi3T9ZE",,
,2016-11-08 15:14:47,0,0,"FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http:// fb.me/L0aFH3vk",,
,2016-11-08 14:49:13,1,0,"FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide ANOTHER BODY COUNT CLINTON MAFIA! http:// denverguardian.com/2016/11/05/fbi -agent-suspected-hillary-email-leaks-found-dead-apparent-murder-suicide/ ",,
,2016-11-08 14:40:56,0,0,"FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http:// denverguardian.com/2016/11/05/fbi -agent-suspected-hillary-email-leaks-found-dead-apparent-murder-suicide/ ",,
,2016-11-08 14:06:51,0,0,"FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http:// denverguardian.com/2016/11/05/fbi -agent-suspected-hillary-email-leaks-found-dead-apparent-murder-suicide/ ",,
,2016-11-08 13:17:19,0,0,"FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http:// denverguardian.com/2016/11/05/fbi -agent-suspected-hillary-email-leaks-found-dead-apparent-murder-suicide/  #Clinton #Elections",#Clinton #Elections,
,2016-11-08 13:09:57,3,4,"FBI AGENT SUSPECTED OF HILLARY EMAIL LEAKS FOUND DEAD IN "APPARENT MURDER-SUICIDE"! #PodestaEmails31 #MAGA https://t #TrumpForPresident",#PodestaEmails31 #MAGA #TrumpForPresident,
,2016-11-08 12:51:47,1,0,"FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http://www. snopes.com/fbi-agent-murd er-suicide/ ",,
,2016-11-08 12:28:40,0,0,"FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http:// fb.me/4JXinDOUL",,
,2016-11-08 11:22:51,0,0,"FBI Agent Suspected In Hillary Email Leaks Found Dead In Apparent Murder Suicide  The Free Patriot http:// thefreepatriot.org/fbi-agent-susp ected-in-hillary-email-leaks-found-dead-in-apparent-murder-suicide/ ",,
,2016-11-08 11:09:54,0,0,"FALSE: FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http:// fb.me/PnNFBRpO",,
,2016-11-08 10:49:27,0,0,"FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http:// ln.is/denverguardian .com/2/ABTWN   ? Mafia style execution?",,
,2016-11-08 10:08:59,1,1,"IS THIS JUST A COINCIDENCE??? FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http:// denverguardian.com/2016/11/05/fbi -agent-suspected-hillary-email-leaks-found-dead-apparent-murder-suicide/ ",,
,2016-11-08 09:51:43,1,1,"FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http:// denverguardian.com/2016/11/05/fbi -agent-suspected-hillary-email-leaks-found-dead-apparent-murder-suicide/  #wikileaks",#wikileaks,
,2016-11-08 09:47:15,0,0,"HOAX! BREAKING STORY of FBI Agent Suspected in Hillary Email Leaks Found Dead ! https:// goo.gl/NXtPYV via @RealJTP",,@RealJTP
,2016-11-08 09:42:37,0,0,"HOAX! BREAKING STORY of FBI Agent Suspected in Hillary Email Leaks Found Dead ! https:// goo.gl/NXtPYV via @RealJTP IT'S A HOAX !!!!",,@RealJTP
,2016-11-08 09:41:06,0,0,"FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http:// fb.me/5OMfsiqJn",,
,2016-11-08 09:36:45,0,0,"FBI Agent Behind Hillary Email Leaks Found Dead In Murder Suicide - HNN - Higgins News Network http:// fb.me/15EBu73Et",,
,2016-11-08 09:32:55,0,0,"MORE CLINTON MURDERS! FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http:// denverguardian.com/2016/11/05/fbi -agent-suspected-hillary-email-leaks-found-dead-apparent-murder-suicide/ ",,
,2016-11-08 09:10:02,0,0,"STAGED EVENT (3-9-6) - FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http:// denverguardian.com/2016/11/05/fbi -agent-suspected-hillary-email-leaks-found-dead-apparent-murder-suicide/ ",,
,2016-11-08 08:50:35,0,0,"FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http:// fb.me/4YbPpM4Qz",,
,2016-11-08 08:49:33,0,0,"FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http:// fb.me/85xbOlQ2z",,
,2016-11-08 08:15:42,0,0,"FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http:// fb.me/3CIpO01Gu",,
,2016-11-08 08:09:41,0,0,"FBI Agent Suspected in Hillary Email Leaks Found Dead in Apparent Murder-Suicide http:// fb.me/1x2ovsYkR",,
,2016-11-08 07:39:10,0,0,"FBI Agent Behind Hillary Email Leaks Found Dead In Murder Suicide http:// alexanderhiggins.com/fbi-agent-behi nd-hillary-email-leaks-found-dead-murder-suicide/  via @kr3at",,@kr3at
