Username,Date,Retweets,Favorites,Message,Hashtags,Mentions
,2016-12-21 11:16:00,0,0,"I Pledge allegiance to America NEVER to share any of Obama & Hillary's lying-dividing hate again..God Bless the USA & everyone of us.... :)",,
,2016-12-20 18:22:37,0,0,"pathetic just really pathetic reminds me of Obama 's disdain for our pledge of allegiance #MAGA https:// twitter.com/PrisonPlanet/s tatus/811273843226488832 ",#MAGA,
,2016-12-20 17:43:27,0,0,"I can finally say the pledge of allegiance at school now bc we don't have obama anymore",,
,2016-12-20 01:47:22,0,0,"I Pledge allegiance to America never to share any chit like Obama & Hillary again... ---------- Will you come... http:// fb.me/L9yHZEQJ",,
,2016-12-18 00:36:08,0,0,"JUDGE JEANINE: Sure got it right about Michelle Obama  in her opening statement 12-17-16. We sure need the Pledge of allegiance and 10 co",,
,2016-12-17 20:04:06,0,0,"M. Obama texting during pledge of allegiance . I guess she doesn't pledge allegiance . https:// twitter.com/Military4Trump /status/810163395743875072 ",,
,2016-12-16 18:31:35,0,0,"@cvpayne Yes the pledge of allegiance is a must in schools. The federal judge was prob an Obama appointee.",,@cvpayne
,2016-12-16 17:11:16,0,4,"Trump is finally putting "Merry Christmas" back into the Pledge of Allegiance where it belongs. Obama should have never removed it.",,
,2016-12-16 13:42:06,0,0,"DUPED: PROVIDENCE R.I.  Real or fake:" Obama Signs Executive Order Banning the Pledge of Allegiance in Schools http:// m.tbnn.it/MvLQz9",,
,2016-12-16 13:38:25,0,1,"#Iranian Militia Creed: "We pledge our allegiance to #Muqtada & #Obama !" #AllahuAkbar",#Iranian #Muqtada #Obama #AllahuAkbar,
,2016-12-16 09:12:21,0,0,"Can Obama please form a shadow government in 2017 to which I can pledge my allegiance ?",,
,2016-12-16 09:08:49,1,2,"So thankful that Trump is going to reinstate Merry Christmas back into the Pledge of Allegiance . Obama should have never removed it.",,
,2016-12-16 04:45:23,0,0,"Have you gotten an email that says Obama banned the Pledge of Allegiance ? Delete it & read our latest Ask FactCheck: http:// ow.ly/JEJ1303Qx1x",,
,2016-12-15 23:33:12,0,0,"@realDonaldTrump obama is behind the irs attacks. He knew about hillaries server. Take 5000 special ops that pledge allegiance to u 100% ss",,@realDonaldTrump
,2016-12-15 22:59:24,0,0,"This reminds me of the Celebrities that did the "I Pledge Allegiance to Barak Obama " video in his 1st Term.",,
,2016-12-15 08:30:59,0,0,"@realDonaldTrump now can hunt bald Eagles says obama no way hes a traitor.please put pledge of allegiance back in our schools day one.",,@realDonaldTrump
,2016-12-15 03:02:07,0,0,"Obama Signs Executive Order Banning The Pledge Of Allegiance In Schools Nationwide(cuz Allah would be displeased) http:// ln.is/abcnews.com.co /rnWVu ",,
,2016-12-14 08:34:15,0,0,"& Under God in our Pledge of Allegiance . 8 yrs of Obama & America is almost unrecognizable. Horrible! Trump turnaround!",,
,2016-12-13 12:13:21,0,0,"Please bring back the Pledge Of Allegiance in our schools. Fuck obama and mooch. pic.twitter.com/omOgSKUaIu",,
,2016-12-12 15:41:36,0,0,"Assimilation My Ass... Obama 's Legacy Front And Center...Citizenship Under False Pretenses..No Pledge Of Allegiance To The Flag Required. https:// twitter.com/islamlie2/stat us/808394175544782848 ",,
,2016-12-12 00:28:20,0,0,"NO THE 100000 SOMALIS DID NOT PLEDGE ALLEGIANCE TO AMERICA. THEY HAVE NO MORE RESPECT FOR AMERICA THAN OBAMA DOES.",,
,2016-12-10 20:08:12,6,0,"Obama Invites 18.7 Million Immigrants to Avoid Oath of Allegiance  Pledge to Defend America http://www. breitbart.com/big-government /2016/06/25/obama-invites-18-7-million-immigrants-avoid-oath-allegiance-pledge-defend-america/ ",,
,2016-12-10 09:38:37,0,1,"Must be thinking of "Our Lord & Savior #Obama " here Don't forget the celebrity video: I pledge allegiance to Obama pic.twitter.com/rbu6rXwE6m",#Obama,
,2016-12-09 13:00:17,1,3,"@Rushluver Obama took out the oath of Allegiance by executive order in the naturalization ceremonial pledge so yeah...",,@Rushluver
,2016-12-08 20:45:05,0,0,"Remember Hollywood's Pledge of Allegiance to Obama in 2009? But now they lie & trash talk Trump. #draintheswamp http:// mobile.wnd.com/2009/01/86695/",#draintheswamp,
,2016-12-08 20:12:19,0,0," OBAMA is a TRAITOR! Immigrants: No Oath of Allegiance  Pledge to Defend... http:// ln.is/LaVMV by #inkabinkabonk via @c0nvey",#inkabinkabonk,@c0nvey
,2016-12-08 14:49:03,0,0,""I Pledge Allegiance to Obama " Really? @WayneDupreeShow @TheDonaldNews @seanhannity @realDonaldTrump https://www. youtube.com/watch?v=XwG5Mh VGQ6k&feature=share ",,@WayneDupreeShow @TheDonaldNews @seanhannity @realDonaldTrump
,2016-12-08 14:00:48,0,0,"Obama Invites 18.7 Million Immigrants to Avoid Oath of Allegiance  Pledge to Defend America http:// gopthedailydose.com/2016/06/26/oba ma-invites-18-7-million-immigrants-avoid-oath-allegiance-pledge-defend-america/  via @GOPLADYAMY",,@GOPLADYAMY
,2016-12-08 13:15:37,0,0,"Have you gotten an email that says Obama banned the Pledge of Allegiance ? Delete it & read our latest Ask FactCheck: http:// ow.ly/JEJ1303Qx1x",,
,2016-12-08 12:22:21,0,0,"Obama Invites 18.7 Mil Immigrants to Avoid Oath of Allegiance  Pledge to Defend America Breitbart http:// bit.ly/28UORtj via @BreitbartNews",,@BreitbartNews
,2016-12-08 09:33:00,1,1,"Wanting No pork in public schools should have shown us something also. Again Obama 's legacy no pork no pledge of allegiance",,
,2016-12-08 03:33:48,0,0,"I couldn't say Pledge of Allegiance at school But at least Obama gave citizenship to criminals facing deportation #ObamaLegacy",#ObamaLegacy,
,2016-12-08 01:19:22,0,0,"No #Trump voters Pledge Allegiance to #American flag Believe in #Democracy & when Obama won they didn't burn him! UrSad",#Trump #American #Democracy,
,2016-12-07 10:17:08,3,1,"@HayesBrown how can anybody ever forget the pledge of allegiance to Obama ? Yikes https:// youtu.be/XwG5MhVGQ6k",,@HayesBrown
,2016-12-07 00:27:58,2,5,"44 Did you know... Obama made it possible for Muslims to become U.S. citizens without taking an oath of allegiance or a pledge 2 defend USA!",,
,2016-12-06 18:46:05,0,0,"Obama signs Executive Order banning the Pledge of Allegiance in schools http:// abcnews.com.co/obama http:// pinterest.com/pin/1766256166 16920118/ ",,
,2016-12-06 18:41:41,0,0,"Obama Signs Executive Order Banning The Pledge Of Allegiance In Schools Nationwide http:// abcnews.com.co/obama-executiv e-order-bans-pledge-of-allegiance-in-schools/  via @ABC News",,@ABC
,2016-12-06 17:17:46,1,6,"Guy in coffee shop explaining to friend via speaker phone that Obama and Biden made it illegal to say the Pledge of Allegiance .",,
,2016-12-06 16:13:02,289,223,"Did you know... Obama made it possible for Muslims to become U.S. citizens without taking an oath of allegiance or a pledge 2 defend USA!",,
,2016-12-05 17:42:05,0,1,"There is a difference between recruiting killers and saying Obama won't say Pledge of Allegiance",,
,2016-12-04 12:05:27,0,0,"Obama Signs Executive Order Banning The Pledge Of Allegiance In Schools Nationwide http:// abcnews.com.co/obama-executiv e-order-bans-pledge-of-allegiance-in-schools/  via @ABC News",,@ABC
,2016-12-04 10:09:40,0,0,"Obama NEVER Signed Executive Order Banning the Pledge of Allegiance . #fakenews http://www. snopes.com/pledge-of-alle giance-ban/ ",#fakenews,
,2016-12-04 01:14:24,0,0,"Meanwhile Obama wouldn't let us say Merry Christmas or Pledge of Allegiance in school https:// twitter.com/antoniodeloter o/status/805236472794247169 ",,
,2016-12-03 16:49:32,0,0,"Trump nds overturn Obama Signs Exec Order Banning Pledge Allegiance In Schools Nationwide http:// abcnews.com.co/obama-executiv e-order-bans-pledge-of-allegiance-in-schools/  pic.twitter.com/RNf5mvZaCM",,
,2016-12-03 11:14:56,0,1,"Girl on Facebook just told me that Obama roasted Trump and then passed a law that banned the Pledge of Allegiance . #TheMoreYouKnow",#TheMoreYouKnow,
,2016-12-03 06:02:06,0,0,"Obama Signs Executive Order Banning The Pledge Of Allegiance In Schools Nationwide http:// abcnews.com.co/obama-executiv e-order-bans-pledge-of-allegiance-in-schools/  via @ABC News",,@ABC
,2016-12-03 03:21:47,1,2,"I pledge allegiance to the flag of the Neo-Fascist Empire of America; explained by @DrCornelWest & enabled by #Obama https:// twitter.com/rtyson82/statu s/804960755892285440 ",#Obama,@DrCornelWest
,2016-12-02 23:55:57,0,0,"didnt wan 2offend faith etcaccording to Obama just like cansay god in the pledge of allegiance",,
,2016-12-02 22:57:57,0,0,"Obama Signs Executive Order Banning The Pledge Of Allegiance In Schools Nationwide http:// abcnews.com.co/obama-executiv e-order-bans-pledge-of-allegiance-in-schools/  via @ABC News @realdonaldtrump",,@ABC @realdonaldtrump
,2016-12-02 22:46:58,0,0,"Obama Signs Executive Order Banning The Pledge Of Allegiance In Schools Nationwide http:// abcnews.com.co/obama-executiv e-order-bans-pledge-of-allegiance-in-schools/  via @ABC News@realdonaldtrump",,@ABC @realdonaldtrump
,2016-12-02 21:55:02,0,0,"Obama Signs Executive Order Banning The Pledge Of Allegiance In Schools Nationwide http:// ln.is/abcnews.com.co /VUbQQ  via @ABC News",,@ABC
,2016-12-02 19:59:08,0,0,"Obama Signs Executive Order Banning The Pledge Of Allegiance In Schools Nationwide http:// abcnews.com.co/obama-executiv e-order-bans-pledge-of-allegiance-in-schools/  via @ABC News",,@ABC
,2016-12-02 16:37:39,0,3,"Obama Signs Executive Order Banning The Pledge Of Allegiance In Schools Nationwide - ABC News http:// abcnews.com.co/obama-executiv e-order-bans-pledge-of-allegiance-in-schools/?utm_source=InboxFirst&utm_medium=email&utm_content=subscriber_id:437666915&utm_campaign=NRA%20Furious%20At%20Trump%20Obama%20Bans%20Pledge%20Of%20Allegiance%20And%20How%20Democrats%20Radicalized%20America ",,
,2016-12-02 16:21:22,0,0,"Obama signs executive order to ban pledge of allegiance in all schools while everyone in picture is smiling....traitors to America",,
,2016-12-02 16:15:50,0,0,"Obama Signs Executive Order Banning The Pledge Of Allegiance In Schools Nationwide http:// abcnews.com.co/obama-executiv e-order-bans-pledge-of-allegiance-in-schools/ ",,
,2016-12-02 13:13:55,1,0,"Obama Signs Executive Order Banning The Pledge Of Allegiance In Schools Nationwide http:// abcnews.com.co/obama-executiv e-order-bans-pledge-of-allegiance-in-schools/  via @ABC News",,@ABC
,2016-12-02 12:49:40,1,0,"@FoxNews @LIVE_COVERAGE just heard Obama sign executive order to ban pledge of allegiance in schools? If so Can we just ban Obama !",,@FoxNews @LIVE_COVERAGE
,2016-12-02 12:31:28,0,0,"Obama Signs Executive Order Banning The Pledge Of Allegiance In Schools Nationwide http:// abcnews.com.co/obama-executiv e-order-bans-pledge-of-allegiance-in-schools/  #RT #Tgdn #pjnet #Nobama #CCOT",#RT #Tgdn #pjnet #Nobama #CCOT,
,2016-12-02 12:30:45,0,0,"Obama Signs Executive Order Banning The Pledge Of Allegiance In Schools Nationwide http:// abcnews.com.co/obama-executiv e-order-bans-pledge-of-allegiance-in-schools/  via @ABC News",,@ABC
,2016-12-02 12:28:38,0,0,"Obama Signs Executive Order Banning The Pledge Of Allegiance In Schools Nationwide http:// abcnews.com.co/obama-executiv e-order-bans-pledge-of-allegiance-in-schools/  via @ABC News",,@ABC
,2016-12-02 12:26:46,0,0,"@realDonaldTrump Donald can you put the Pledge of Allegiance back into the classroom when you get in the White House? Obama is a PIG!",,@realDonaldTrump
,2016-12-02 12:22:49,0,0,"Obama Signs Executive Order Banning The Pledge Of Allegiance In Schools Nationwide http:// abcnews.com.co/obama-executiv e-order-bans-pledge-of-allegiance-in-schools/  via @ABC News",,@ABC
,2016-12-02 12:22:09,0,0,"Obama Signs Executive Order Banning The Pledge Of Allegiance In Schools Nationwide http:// ln.is/abcnews.com.co /K4aAL  via @ABC News",,@ABC
,2016-12-02 12:11:33,0,0,"I was a democrat who switched. Obama helped illegals instead of Legal Americans who pledge allegiance to the American flag.",,
,2016-12-02 12:10:59,0,0,"HEARD OF THIS ??? Obama Signs Executive Order Banning The Pledge Of Allegiance In Schools Nationwide http:// abcnews.com.co/obama-executiv e-order-bans-pledge-of-allegiance-in-schools/  via @ABC News",,@ABC
,2016-12-02 12:06:00,0,0,"Obama Signs Executive Order Banning The Pledge Of Allegiance In Schools Nationwide http:// abcnews.com.co/obama-executiv e-order-bans-pledge-of-allegiance-in-schools/  via @ABC News",,@ABC
,2016-12-02 12:05:39,0,0,"Obama Signs Executive Order Banning The Pledge Of Allegiance In Schools Nationwide http:// abcnews.com.co/obama-executiv e-order-bans-pledge-of-allegiance-in-schools/  via @ABC News",,@ABC
,2016-12-02 11:49:16,0,0,"Obama Signs Executive Order Banning The Pledge Of Allegiance In Schools Nationwide http:// abcnews.com.co/obama-executiv e-order-bans-pledge-of-allegiance-in-schools/  via @ABC News",,@ABC
,2016-12-02 06:02:43,0,0,"Obama pledge I PLEDGE ALLEGIANCE TO THE WORLD FLAG OF THE ONE WORLD ORDER TO THAT ORDER FOR WITCH IT STANDS ONE NATION",,
,2016-12-01 19:42:47,1,0,"Obama Signs Executive Order Banning The Pledge Of Allegiance In Schools Nationwide http:// abcnews.com.co/obama-executiv e-order-bans-pledge-of-allegiance-in-schools/  via @ABC News",,@ABC
,2016-12-01 16:28:30,0,0,"Obama Did Not Ban The Pledge Of Allegiance Yet http:// usadailynews24.com/obama-not-ban- pledge-allegianceyet/  http:// fb.me/2GskvcnDc",,
,2016-12-01 15:50:09,0,0,"Obama Did Not Ban The Pledge Of Allegiance Yet - http:// wp.me/p7gX9R-7hN pic.twitter.com/ZSJezOEyXz",,
,2016-11-30 23:49:43,7,23,"BUBBLEBOY Obama never learned to love America like we do because he didn't say pledge of allegiance to our flag!",,
,2016-11-30 22:20:29,0,0,"Obama banned the pledge of allegiance at schools this year. Why doesn't that make the frickin' n news. Mainstream media are the culprits. https:// twitter.com/RobjrJon/statu s/804100103455830016 ",,
,2016-11-30 17:21:34,0,8,"the problem with BUBBLEBOY OBAMA is that he didn't pledge allegiance to US Flag growing up & has no LOVE of America !!",,
,2016-11-30 12:22:22,0,0,"The extent of misinformation these days. Type 'Did Obama ' into DuckDuckGo and you'll get "Did Obama ban the pledge of allegiance "",,
,2016-11-30 07:52:53,0,0,"@jonathanalter @qz Where was pt. 1 when schoolchildren were being instructed to pledge allegiance to Obama ?",,@jonathanalter @qz
,2016-11-29 23:41:53,0,0,"Obama took away Pledge of Allegiance from Naturalization ceremonies for new citizens & in schools.Remind me how did it go?",,
,2016-11-29 20:03:19,0,0,"At least @POTUS Obama edited our Pledge of Allegiance . https:// twitter.com/carrier/status /803764047300722688 ",,@POTUS
,2016-11-29 13:05:35,0,1,"these idiots need to say the pledge of allegiance in school- Obama rejected patriotism replaced w/globalism",,
,2016-11-29 09:44:53,0,0,"Obama Signs Executive Order Banning The Pledge Of Allegiance In Schools Nationwide http:// abcnews.com.co/obama-executiv e-order-bans-pledge-of-allegiance-in-schools/  via @ABC News",,@ABC
,2016-11-29 06:44:52,0,0,"I PLEDGE ALLEGIANCE TO THE FLAG: Castro Obama  and the Prisoners Dilemma  http://ipledg eallegiancetotheflagocpi.blogspot.com/2016/11/castro -obama-and-prisoners-dilemma.html?spref=tw ",,
,2016-11-28 23:41:45,0,0,"Obama Invites 18.7 Million Immigrants to Avoid Oath of Allegiance  Pledge to Defend America - Breitbhttp://bit.ly/28UORtj via @BreitbartNews",,@BreitbartNews
,2016-11-28 20:25:37,1,2,"Obama Signs Executive Order Banning The Pledge Of Allegiance In Schools Nationwide http:// abcnews.com.co/obama-executiv  via @ABC News https:// twitter.com/carlsondaven/s tatus/803392785013493760 ",,@ABC
,2016-11-28 20:23:13,0,1,"Obama Signs Executive Order Banning The Pledge Of Allegiance In Schools Nationwide http:// abcnews.com.co/obama-executiv e-order-bans-pledge-of-allegiance-in-schools/  via @ABC News",,@ABC
,2016-11-28 19:34:56,0,0,"Our law prohibits their entry but Obama waived requirement to pledge allegiance to US so Muslims could stay true to Sharia law #obama https:// twitter.com/peddoc63/statu s/803390909366800384 ",#obama,
,2016-11-27 18:53:41,0,0,"because Obama really cared about our constitution that's why schools can't even say the pledge allegiance anymore",,
,2016-11-26 08:36:43,0,0,"I said the same for the 8 yrs Obama ....My kid can no longer sing the pledge of allegiance or say Merry Christmas in school...",,
,2016-11-25 12:22:24,1,1,"#Obama Signs Executive Order Banning The Pledge Of Allegiance In Schools Nationwide - ABC News http:// abcnews.com.co/obama-executiv e-order-bans-pledge-of-allegiance-in-schools/ ",#Obama,
,2016-11-25 12:00:00,0,0,"Obama Signs Executive Order Banning The Pledge Of Allegiance In Schools Nationwide http:// abcnews.com.co/obama-executiv e-order-bans-pledge-of-allegiance-in-schools/  via @ABC News",,@ABC
,2016-11-25 09:55:26,0,0,"Christian prayer pledge of allegiance is banned in school because it's offends Muslims. Obama panders to Muslims and Hispanics",,
,2016-11-24 21:57:46,0,0,"See the chain reaction that Obama began by removing the Pledge of Allegiance from federal institutions? http:// fb.me/WKUdE7G4",,
,2016-11-23 21:06:33,3,1,"Obama Invites 18.7 Million Immigrants to Avoid Oath of Allegiance  Pledge to Defend America via @somethinggd https:// twitter.com/US_Army_Vet/st atus/801157689376018432 ",,@somethinggd
,2016-11-23 14:25:15,0,0,"Obama Signs Executive Order banning The Pledge Of Allegiance In Schools Nationwide http:// fb.me/34A96njvM",,
,2016-11-23 12:12:23,1,5,"Before Obama was elected an insurance agent I know said "I don't like him. he doesn't say the Pledge of Allegiance ." I said "huh?" 1/2",,
,2016-11-23 03:28:27,0,0,"@WarrenBuffett Do you recognize Donald Trump as your President yet? Or do you still pledge you allegiance to the Muslim ISIS operative Obama",,@WarrenBuffett
,2016-11-23 01:31:46,0,0,"Obama Invites 18.7 Million Immigrants to Avoid Oath of Allegiance  Pledge to Defend America - Breitbart http://www. breitbart.com/big-government /2016/06/25/obama-invites-18-7-million-immigrants-avoid-oath-allegiance-pledge-defend-america/ ",,
,2016-11-22 23:50:23,2,2," OBAMA 's a TRAITOR! Immigrants: Oath of Allegiance  Pledge to Defend #USA #JustWrong #Reinstate  http:// bitsy.in/de29e @greeneyes0084 pic.twitter.com/i1C3Ymromh",#USA #JustWrong #Reinstate,@greeneyes0084
,2016-11-22 19:23:56,3,1,"Retweeted U.S. Army Veteran ( @US_Army_Vet ):  OBAMA 's a TRAITOR! Immigrants: Oath of Allegiance  Pledge to... http:// fb.me/5Kz6zogvo",,@US_Army_Vet
,2016-11-22 16:00:25,7,5," OBAMA  a TRAITOR! Immigrants: Oath of Allegiance  Pledge to Defend #USA  http:// bitsy.in/de29e @BlissTabitha @AP https:// twitter.com/foxandfriends/ status/801067153717743616 ",#USA,@BlissTabitha @AP
,2016-11-22 15:55:00,6,9," OBAMA  a TRAITOR! Immigrants: Oath of Allegiance  Pledge to Defend #USA  http:// bitsy.in/de29e @JewhadiTM @KatQ1 https:// twitter.com/foxandfriends/ status/801067153717743616 ",#USA,@JewhadiTM @KatQ1
,2016-11-22 15:52:32,69,42," OBAMA 's a TRAITOR! Immigrants: Oath of Allegiance  Pledge to Defend #USA  http:// bitsy.in/de29e @greeneyes0084 https:// twitter.com/foxandfriends/ status/801067153717743616 ",#USA,@greeneyes0084
,2016-11-22 15:47:15,8,7," OBAMA 's a TRAITOR! Immigrants: Oath of Allegiance  Pledge to Defend #USA  http:// bitsy.in/de29e @tamaraleighllc https:// twitter.com/foxandfriends/ status/801067153717743616 ",#USA,@tamaraleighllc
,2016-11-22 15:43:35,9,8," OBAMA 's a TRAITOR! Immigrants: Oath of Allegiance  Pledge to Defend #USA  http:// bitsy.in/de29e @TawnyaSchultz4 https:// twitter.com/foxandfriends/ status/801067153717743616 ",#USA,@TawnyaSchultz4
,2016-11-22 15:33:12,45,23," OBAMA is a TRAITOR! Immigrants: No Oath of Allegiance  Pledge to Defend #USA  http:// bitsy.in/de29e @AnitaDWhite https:// twitter.com/foxandfriends/ status/801067153717743616 ",#USA,@AnitaDWhite
,2016-11-22 15:24:50,260,204," OBAMA is a TRAITOR! Immigrants: No Oath of Allegiance  Pledge to Defend #USA  http:// bitsy.in/de29e @debsellsslc https:// twitter.com/foxandfriends/ status/801067153717743616 ",#USA,@debsellsslc
,2016-11-22 15:20:42,3,3,"SEE  OBAMA is a TRAITOR! Immigrants: No Oath of Allegiance  Pledge to Defend USA http:// bitsy.in/de29e @eeb1 #USA https:// twitter.com/foxandfriends/ status/801067153717743616 ",#USA,@eeb1
,2016-11-22 15:17:32,90,67," OBAMA is a TRAITOR! Immigrants: No Oath of Allegiance  Pledge to Defend USA http:// bitsy.in/de29e @LeahR77 #USA https:// twitter.com/foxandfriends/ status/801067153717743616 ",#USA,@LeahR77
,2016-11-22 02:21:16,0,0,"I guess the author of R Pledge of Allegiance didn't take into consideration Barack Obama or the Democratic Party when they said Indivisable",,
,2016-11-21 16:34:46,0,0,"I do too but I hate inaccuracy more. Ex.-on FB ppl share crap like " Obama Banning Pledge of Allegiance ".Even his pen/phone can't.",,
,2016-11-21 13:25:35,1,0,"This is exactly why Obama took out the and pledge of allegiance  he is a Marxist #MAGA https:// twitter.com/stonewall_77/s tatus/800657161772597250 ",#MAGA,
,2016-11-21 10:41:45,0,0,"Obama Signs Executive Order Banning The Pledge Of Allegiance In Schools Nationwide http:// abcnews.com.co/obama-executiv e-order-bans-pledge-of-allegiance-in-schools/  via @ABC News @realDonaldTrump",,@ABC @realDonaldTrump
,2016-11-20 22:48:25,0,1,"Obama Signs Executive Order Banning The Pledge Of Allegiance In Schools Nationwide http:// ln.is/buE2L via @PastorKelly822",,@PastorKelly822
,2016-11-20 22:48:05,0,0,"Obama Signs Executive Order Banning The Pledge Of Allegiance In Schools Nationwide http:// hardwaymtministry.com/2016/11/20/oba ma-signs-executive-order-banning-the-pledge-of-allegiance-in-schools-nationwide  pic.twitter.com/xnahzYTk5F",,
,2016-11-20 16:55:07,0,0,"Hey kids sleep in! School now starts at 8:15 since Obama has banned the pledge of allegiance",,
,2016-11-20 09:54:52,0,0,"I PLEDGE ALLEGIANCE TO THE FLAG: Dissident Leader: Obama is Worst President for Cau...  http://ipledg eallegiancetotheflagocpi.blogspot.com/2016/11/dissid ent-leader-obama-is-worst.html?spref=tw ",,
,2016-11-20 09:51:49,0,0,"I PLEDGE ALLEGIANCE TO THE FLAG: Letter From American Victim: Obama 's Cuba Policy E...  http://ipledg eallegiancetotheflagocpi.blogspot.com/2016/11/letter -from-american-victim-obamas-cuba.html?spref=tw ",,
,2016-11-20 09:27:46,7,1,"86% of Americans believe the word God should stay in the Pledge of Allegiance  but Obama & 14% want it removed. What will Trump do? LOL",,
,2016-11-19 17:41:11,2,3,"Obama changes last line of Pledge of Allegiance to read "injustice and poverty for all." (Not really but I wouldn't put it past him)",,
,2016-11-19 05:58:10,0,0,"Obama Signs Executive Order Banning The Pledge Of Allegiance In Schools Nationwide - ABC News http:// fb.me/555pfAB21",,
,2016-11-18 16:22:11,0,0,"Obama Signs Executive Order Banning The Pledge Of Allegiance In Schools Nationwide http:// abcnews.com.co/obama-executiv e-order-bans-pledge-of-allegiance-in-schools/  via @ABC News",,@ABC
,2016-11-18 15:25:03,1,1,"Obama Signs Executive Order Banning The Pledge Of Allegiance In Schools Nationwide http:// abcnews.com.co/obama-executiv e-order-bans-pledge-of-allegiance-in-schools/  via @ABC News --FAKE News Alert!",,@ABC
,2016-11-18 13:18:44,2,3,"@realdonaldtrump President Trump: Obama took our Pledge of Allegiance off us b/c it has God in it & not Allah. We want it back.",,@realdonaldtrump
,2016-11-18 07:12:46,0,0,"I PLEDGE ALLEGIANCE TO THE FLAG: Obama s Cuba Policy Makes Bad Situation Worse  http://ipledg eallegiancetotheflagocpi.blogspot.com/2016/11/obamas -cuba-policy-makes-bad-situation.html?spref=tw ",,
,2016-11-17 20:34:34,0,0,"I'm not proud at all of them kids 8 years of Obama we lost merry Christmas in stores the pledge of allegiance in schools",,
,2016-11-17 18:08:32,1,0,"Hey obama pledge allegiance if ur not a RADICAL LEFT LIAR IF U LOVE USA #MAKEPledge2TRUMP pic.twitter.com/yPd3V8262I",#MAKEPledge2TRUMP,
,2016-11-17 15:58:41,0,1,"Obama Signs Executive Order Banning The Pledge Of Allegiance In Schools Nationwide http:// abcnews.com.co/obama-executiv e-order-bans-pledge-of-allegiance-in-schools/  via @ABC News #MAGA",#MAGA,@ABC
,2016-11-17 13:03:58,0,0,"Remember that story about the Amish supporting Trump or Obama banning pledge of allegiance ? Check your sources... http:// fb.me/1HixmjdIP",,
,2016-11-17 12:49:21,1,6,"One site bears a logo familiar to those who watch Dancing With The Stars. The other site says " Obama just banned Pledge of Allegiance ." 5/",,
,2016-11-17 12:29:56,0,0,"@realDonaldTrump @TeamTrump @mike_pence @seanhannity Obama Signs Executive order Banning Pledge of Allegiance in Schools. A brian-Wash Act! https:// twitter.com/teagiver7/stat us/799300513187512320 ",,@realDonaldTrump @TeamTrump @mike_pence @seanhannity
,2016-11-17 10:49:07,1,0,"If you were predisposed to believe President Obama banned thr Pledge of Allegiance  were you really a swing voter? 2/3",,
,2016-11-17 09:09:44,20,43,"My favorite #fakenews story is "President Obama signs a law banning the Pledge of Allegiance in schools!" It dominated my FB feed weeks ago.",#fakenews,
